d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
70,96,0.464,0.675,0.5695,0.21100000000000002,
95,11,,,,,no_o1_crossover
29,76,,,,,no_o1_crossover
0,86,4.167,10.0,7.0835,5.833,
15,88,,,,,no_o2_crossover
65,89,,,,,no_o1_crossover
42,12,,,,,no_o1_crossover
59,31,9.536,10.0,9.768,0.4640000000000004,
40,42,0.501,0.511,0.506,0.010000000000000009,
80,87,,,,,no_o1_crossover
41,14,,,,,no_o1_crossover
69,26,0.248,0.692,0.47,0.44399999999999995,
20,53,,,,,no_o1_crossover
63,21,,,,,no_o1_crossover
77,12,0.303,0.656,0.47950000000000004,0.35300000000000004,
75,94,,,,,no_o1_crossover
92,15,,,,,no_o1_crossover
8,0,,,,,cannot_determine_o1_dominance
5,14,,,,,no_o2_crossover
96,30,,,,,no_o1_crossover
70,14,,,,,no_o2_crossover
13,35,,,,,no_o1_crossover
21,80,0.253,0.438,0.34550000000000003,0.185,
20,84,,,,,no_o1_crossover
27,8,,,,,no_o1_crossover
71,78,,,,,no_o2_crossover
31,68,6.223,10.0,8.1115,3.777,
25,90,,,,,no_o1_crossover
96,46,,,,,no_o2_crossover
42,7,0.214,0.688,0.45099999999999996,0.474,
32,3,,,,,cannot_determine_o1_dominance
65,80,0.307,0.335,0.321,0.028000000000000025,
90,21,,,,,no_o1_crossover
83,58,,,,,no_o1_crossover
12,15,,,,,no_o1_crossover
7,11,,,,,no_o1_crossover
82,63,0.307,0.512,0.4095,0.20500000000000002,
79,69,,,,,no_o1_crossover
77,55,0.523,0.679,0.601,0.15600000000000003,
99,31,,,,,no_o1_crossover
68,62,0.19,0.611,0.40049999999999997,0.421,
62,15,,,,,no_o1_crossover
7,65,,,,,no_o1_crossover
31,78,,,,,no_o1_crossover
95,50,5.418,10.0,7.709,4.582,
8,69,,,,,no_o1_crossover
44,19,,,,,no_o2_crossover
12,42,,,,,no_o1_crossover
84,24,0.233,0.621,0.427,0.388,
19,39,7.612,10.0,8.806000000000001,2.388,
49,28,,,,,no_o1_crossover
26,64,,,,,no_o2_crossover
56,79,,,,,no_o1_crossover
90,77,,,,,no_o1_crossover
24,55,,,,,no_o1_crossover
51,28,0.719,0.808,0.7635000000000001,0.08900000000000008,
2,39,,,,,no_o2_crossover
34,50,0.342,0.598,0.47,0.25599999999999995,
24,10,6.289,10.0,8.1445,3.7110000000000003,
16,12,0.428,0.446,0.437,0.018000000000000016,
83,54,0.219,0.447,0.333,0.228,
91,35,0.486,0.565,0.5255,0.07899999999999996,
24,14,,,,,no_o1_crossover
1,29,0.17,0.557,0.36350000000000005,0.387,
32,59,,,,,no_o2_crossover
57,14,,,,,no_o1_crossover
28,61,0.325,0.559,0.44200000000000006,0.23400000000000004,
66,93,,,,,no_o2_crossover
52,20,,,,,no_o1_crossover
46,57,,,,,no_o1_crossover
74,24,2.687,10.0,6.3435,7.313000000000001,
76,86,9.379,10.0,9.689499999999999,0.6210000000000004,
76,61,0.335,0.428,0.3815,0.09299999999999997,
29,85,,,,,no_o1_crossover
76,73,8.05,10.0,9.025,1.9499999999999993,
83,94,,,,,no_o1_crossover
7,48,,,,,no_o1_crossover
60,16,,,,,no_o2_crossover
41,0,,,,,no_o1_crossover
74,72,3.279,10.0,6.6395,6.721,
18,22,0.266,0.492,0.379,0.22599999999999998,
35,58,,,,,no_o1_crossover
67,76,0.278,2.244,1.2610000000000001,1.9660000000000002,
6,38,,,,,no_o2_crossover
45,96,,,,,no_o1_crossover
5,19,0.429,0.528,0.47850000000000004,0.09900000000000003,
75,3,,,,,no_o1_crossover
7,42,,,,,no_o1_crossover
40,98,,,,,no_o2_crossover
75,50,2.174,4.039,3.1064999999999996,1.8649999999999998,
99,7,0.598,0.788,0.6930000000000001,0.19000000000000006,
35,65,0.401,1.49,0.9455,1.089,
41,84,,,,,no_o1_crossover
22,36,,,,,no_o2_crossover
11,82,,,,,no_o2_crossover
47,90,0.26,0.716,0.488,0.45599999999999996,
13,77,,,,,no_o1_crossover
4,42,,,,,no_o1_crossover
25,33,,,,,no_o1_crossover
96,15,,,,,no_o1_crossover
40,3,,,,,no_o2_crossover
38,43,,,,,no_o2_crossover
73,3,,,,,no_o2_crossover
71,65,0.457,0.548,0.5025000000000001,0.09100000000000003,
59,98,8.906,10.0,9.453,1.0939999999999994,
6,39,,,,,no_o1_crossover
3,25,,,,,no_o2_crossover
63,59,,,,,no_o1_crossover
32,50,0.332,0.495,0.4135,0.16299999999999998,
30,92,0.418,0.469,0.4435,0.05099999999999999,
23,58,,,,,no_o1_crossover
30,15,4.813,10.0,7.406499999999999,5.187,
51,16,0.674,0.738,0.706,0.06399999999999995,
23,24,0.778,1.017,0.8975,0.23899999999999988,
3,69,7.596,10.0,8.798,2.404,
67,26,0.382,0.465,0.4235,0.08300000000000002,
63,41,,,,,no_o1_crossover
0,68,5.401,10.0,7.7005,4.599,
78,99,0.244,0.575,0.4095,0.33099999999999996,
32,8,5.687,10.0,7.843500000000001,4.313,
21,61,0.309,0.479,0.394,0.16999999999999998,
42,56,0.298,0.462,0.38,0.16400000000000003,
2,90,,,,,no_o2_crossover
64,4,,,,,no_o2_crossover
40,36,0.358,0.612,0.485,0.254,
36,92,,,,,no_o2_crossover
36,73,,,,,no_o1_crossover
37,43,0.356,0.65,0.503,0.29400000000000004,
94,99,0.251,0.556,0.4035,0.30500000000000005,
6,80,0.316,0.348,0.33199999999999996,0.03199999999999997,
20,50,,,,,no_o2_crossover
45,12,,,,,no_o2_crossover
53,58,,,,,no_o2_crossover
65,63,,,,,no_o2_crossover
2,40,,,,,no_o2_crossover
18,57,0.378,0.42,0.399,0.04199999999999998,
80,90,,,,,no_o1_crossover
88,51,,,,,no_o1_crossover
95,16,,,,,no_o1_crossover
38,83,,,,,no_o1_crossover
9,65,,,,,no_o1_crossover
48,13,,,,,no_o1_crossover
58,94,,,,,no_o2_crossover
78,93,,,,,no_o2_crossover
50,45,9.501,10.0,9.750499999999999,0.49900000000000055,
51,38,0.364,0.861,0.6125,0.497,
37,59,,,,,no_o1_crossover
14,16,7.899,10.0,8.9495,2.101,
48,20,,,,,no_o1_crossover
50,65,,,,,no_o1_crossover
66,8,1.109,5.391,3.25,4.282,
5,98,,,,,no_o2_crossover
56,12,,,,,no_o2_crossover
87,37,,,,,no_o1_crossover
69,0,5.06,10.0,7.529999999999999,4.94,
56,65,,,,,no_o1_crossover
38,20,,,,,no_o2_crossover
39,67,1.387,10.0,5.6935,8.613,
67,43,0.4,0.404,0.402,0.0040000000000000036,
29,35,,,,,no_o1_crossover
87,91,,,,,no_o1_crossover
30,29,0.208,0.644,0.426,0.43600000000000005,
73,77,7.929,10.0,8.964500000000001,2.0709999999999997,
34,88,0.384,0.531,0.4575,0.14700000000000002,
93,84,5.703,10.0,7.8515,4.297,
77,85,,,,,no_o2_crossover
7,53,,,,,no_o1_crossover
89,99,0.259,0.553,0.406,0.29400000000000004,
1,32,,,,,no_o2_crossover
43,91,,,,,no_o1_crossover
3,99,0.241,0.531,0.386,0.29000000000000004,
47,94,0.502,0.579,0.5405,0.07699999999999996,
91,28,0.742,0.785,0.7635000000000001,0.04300000000000004,
82,1,5.575,10.0,7.7875,4.425,
11,36,0.379,0.587,0.483,0.20799999999999996,
96,89,,,,,no_o1_crossover
96,65,,,,,no_o1_crossover
98,44,,,,,no_o2_crossover
50,6,,,,,no_o1_crossover
76,39,0.524,2.178,1.351,1.654,
12,70,,,,,no_o1_crossover
5,87,0.285,0.631,0.45799999999999996,0.34600000000000003,
49,2,,,,,no_o1_crossover
88,52,,,,,no_o1_crossover
74,30,,,,,no_o1_crossover
27,7,0.312,0.429,0.3705,0.11699999999999999,
69,23,0.256,0.508,0.382,0.252,
51,68,0.865,0.878,0.8714999999999999,0.013000000000000012,
41,40,,,,,no_o1_crossover
62,97,,,,,no_o1_crossover
10,32,,,,,no_o1_crossover
60,14,,,,,no_o1_crossover
5,37,,,,,no_o2_crossover
45,57,,,,,no_o1_crossover
32,16,6.259,10.0,8.1295,3.7409999999999997,
32,6,,,,,no_o2_crossover
5,9,,,,,no_o2_crossover
47,12,0.438,0.546,0.492,0.10800000000000004,
85,58,,,,,no_o1_crossover
76,97,,,,,no_o2_crossover
16,9,,,,,no_o2_crossover
43,79,,,,,no_o1_crossover
85,38,8.315,10.0,9.157499999999999,1.6850000000000005,
33,6,,,,,no_o1_crossover
97,69,,,,,no_o2_crossover
5,66,,,,,no_o2_crossover
47,20,0.396,0.604,0.5,0.20799999999999996,
2,85,0.475,0.475,0.475,0.0,
11,46,0.394,0.457,0.4255,0.063,
95,99,,,,,no_o1_crossover
73,38,,,,,no_o2_crossover
79,35,,,,,no_o1_crossover
79,94,,,,,no_o1_crossover
63,68,,,,,no_o1_crossover
12,50,,,,,no_o2_crossover
15,26,0.329,0.526,0.4275,0.197,
51,0,0.761,0.868,0.8145,0.10699999999999998,
75,20,,,,,no_o1_crossover
49,9,,,,,no_o1_crossover
36,4,,,,,no_o2_crossover
80,26,5.07,10.0,7.535,4.93,
77,17,0.577,0.627,0.602,0.050000000000000044,
88,5,,,,,no_o1_crossover
81,43,,,,,no_o2_crossover
23,75,,,,,no_o1_crossover
8,44,0.593,0.616,0.6045,0.02300000000000002,
69,15,3.272,10.0,6.636,6.728,
50,35,,,,,no_o1_crossover
29,63,,,,,no_o2_crossover
4,0,,,,,no_o1_crossover
10,4,3.499,10.0,6.7495,6.5009999999999994,
23,88,,,,,no_o1_crossover
69,13,,,,,no_o2_crossover
63,56,,,,,no_o2_crossover
61,94,,,,,no_o1_crossover
64,75,,,,,no_o2_crossover
12,28,,,,,no_o1_crossover
22,31,,,,,no_o1_crossover
88,96,,,,,no_o1_crossover
23,94,,,,,no_o1_crossover
95,52,,,,,no_o1_crossover
36,5,,,,,no_o1_crossover
98,47,5.56,10.0,7.779999999999999,4.44,
14,66,7.975,10.0,8.9875,2.0250000000000004,
76,95,0.201,0.665,0.43300000000000005,0.464,
37,72,0.553,0.599,0.5760000000000001,0.04599999999999993,
86,24,0.228,0.558,0.393,0.33000000000000007,
27,15,,,,,no_o1_crossover
50,1,,,,,no_o1_crossover
28,97,0.583,0.734,0.6585,0.15100000000000002,
38,60,6.887,10.0,8.4435,3.1130000000000004,
94,29,0.212,0.46,0.336,0.24800000000000003,
56,80,4.932,10.0,7.466,5.068,
18,82,,,,,no_o2_crossover
46,12,,,,,no_o1_crossover
40,61,0.378,0.523,0.4505,0.14500000000000002,
53,9,0.437,0.625,0.531,0.188,
89,80,0.275,0.449,0.362,0.174,
44,31,,,,,no_o2_crossover
14,75,0.255,0.579,0.417,0.32399999999999995,
10,7,,,,,no_o2_crossover
92,83,,,,,no_o1_crossover
44,94,,,,,no_o2_crossover
53,15,,,,,no_o2_crossover
0,63,0.238,0.617,0.4275,0.379,
96,54,0.28,0.552,0.41600000000000004,0.272,
29,48,,,,,no_o1_crossover
46,4,,,,,no_o2_crossover
34,54,0.254,0.534,0.394,0.28,
35,8,,,,,no_o2_crossover
54,21,,,,,no_o1_crossover
21,36,0.289,0.661,0.475,0.37200000000000005,
38,36,0.541,0.72,0.6305000000000001,0.17899999999999994,
50,25,,,,,no_o1_crossover
80,99,,,,,no_o2_crossover
53,96,0.336,0.638,0.487,0.302,
41,48,,,,,no_o1_crossover
92,36,9.895,10.0,9.9475,0.10500000000000043,
70,66,,,,,no_o2_crossover
96,33,,,,,no_o1_crossover
56,16,,,,,no_o1_crossover
71,52,0.418,0.584,0.501,0.16599999999999998,
0,23,0.28,0.539,0.40950000000000003,0.259,
17,62,0.236,0.6,0.418,0.364,
56,77,,,,,no_o1_crossover
28,80,0.294,0.46,0.377,0.16600000000000004,
70,86,,,,,no_o2_crossover
59,29,0.197,0.631,0.41400000000000003,0.434,
73,18,7.442,10.0,8.721,2.558,
68,74,0.195,0.604,0.39949999999999997,0.409,
47,7,0.213,0.7,0.45649999999999996,0.487,
72,53,6.892,10.0,8.446,3.1079999999999997,
60,92,0.35,0.405,0.3775,0.05500000000000005,
16,52,0.332,0.538,0.43500000000000005,0.20600000000000002,
41,24,0.499,0.545,0.522,0.04600000000000004,
72,46,3.582,10.0,6.791,6.418,
8,92,0.344,0.519,0.4315,0.17500000000000004,
9,63,0.241,0.382,0.3115,0.14100000000000001,
40,93,,,,,no_o2_crossover
14,13,,,,,no_o1_crossover
89,37,,,,,no_o2_crossover
93,4,0.301,0.52,0.4105,0.21900000000000003,
59,87,0.482,0.612,0.5469999999999999,0.13,
71,84,,,,,no_o2_crossover
71,95,0.241,0.551,0.396,0.31000000000000005,
24,87,,,,,no_o1_crossover
93,9,,,,,no_o2_crossover
46,14,,,,,no_o1_crossover
22,52,,,,,no_o1_crossover
30,0,6.082,10.0,8.041,3.918,
70,59,,,,,no_o2_crossover
0,80,0.219,0.535,0.377,0.31600000000000006,
94,2,,,,,no_o1_crossover
72,35,6.236,10.0,8.118,3.7640000000000002,
11,65,0.494,0.565,0.5295,0.07099999999999995,
89,46,,,,,no_o2_crossover
27,20,,,,,no_o1_crossover
56,92,5.103,10.0,7.5515,4.897,
42,43,,,,,no_o2_crossover
35,48,0.013,0.74,0.3765,0.727,
32,64,0.39,0.546,0.468,0.15600000000000003,
99,91,,,,,no_o1_crossover
77,35,0.349,0.679,0.514,0.33000000000000007,
84,77,4.705,10.0,7.3525,5.295,
96,69,,,,,no_o1_crossover
93,28,,,,,no_o1_crossover
49,29,0.462,0.594,0.528,0.13199999999999995,
55,4,0.323,0.349,0.33599999999999997,0.025999999999999968,
88,81,1.157,7.562,4.359500000000001,6.405,
8,85,,,,,no_o2_crossover
74,47,,,,,no_o1_crossover
57,91,,,,,no_o1_crossover
50,19,4.897,10.0,7.4485,5.103,
52,67,,,,,no_o1_crossover
42,38,7.813,10.0,8.9065,2.1870000000000003,
62,1,,,,,no_o1_crossover
36,68,,,,,no_o1_crossover
65,83,,,,,no_o1_crossover
81,13,,,,,no_o2_crossover
35,61,,,,,no_o2_crossover
23,68,,,,,no_o1_crossover
73,86,6.816,10.0,8.408,3.184,
78,67,,,,,no_o2_crossover
63,35,,,,,no_o1_crossover
47,60,,,,,no_o2_crossover
82,12,0.352,0.486,0.419,0.134,
15,87,0.381,0.4,0.3905,0.019000000000000017,
61,46,,,,,no_o2_crossover
41,80,,,,,no_o1_crossover
3,64,0.374,0.488,0.431,0.11399999999999999,
1,83,,,,,no_o2_crossover
31,36,0.23,0.681,0.4555,0.45100000000000007,
5,57,,,,,no_o2_crossover
8,67,,,,,no_o2_crossover
10,80,6.676,10.0,8.338000000000001,3.324,
48,8,,,,,no_o1_crossover
49,43,,,,,cannot_determine_o1_dominance
27,50,,,,,no_o2_crossover
29,89,,,,,no_o1_crossover
35,99,0.256,0.476,0.366,0.21999999999999997,
74,65,,,,,no_o1_crossover
84,69,,,,,no_o1_crossover
51,90,0.33,0.581,0.4555,0.25099999999999995,
95,98,,,,,no_o1_crossover
46,92,,,,,no_o2_crossover
44,14,,,,,no_o1_crossover
34,13,,,,,no_o2_crossover
61,61,,,,,no_o1_crossover
93,8,4.735,10.0,7.3675,5.265,
68,1,0.741,0.843,0.792,0.10199999999999998,
57,84,,,,,no_o1_crossover
50,62,0.523,0.684,0.6035,0.16100000000000003,
2,86,3.675,10.0,6.8375,6.325,
75,60,,,,,no_o1_crossover
45,0,,,,,no_o1_crossover
22,56,,,,,no_o1_crossover
13,2,,,,,no_o2_crossover
57,66,,,,,no_o1_crossover
91,94,0.497,0.563,0.53,0.06599999999999995,
24,4,1.491,2.913,2.202,1.4219999999999997,
81,63,,,,,no_o2_crossover
67,11,7.509,10.0,8.7545,2.4909999999999997,
29,3,,,,,no_o1_crossover
2,16,,,,,no_o2_crossover
60,11,9.137,10.0,9.5685,0.8629999999999995,
0,49,0.33,0.615,0.47250000000000003,0.285,
24,47,,,,,no_o1_crossover
70,91,,,,,no_o2_crossover
41,55,,,,,no_o1_crossover
52,84,,,,,no_o1_crossover
48,32,,,,,no_o1_crossover
95,27,,,,,no_o1_crossover
75,84,,,,,no_o1_crossover
36,21,,,,,no_o1_crossover
76,8,7.361,10.0,8.6805,2.6390000000000002,
34,52,0.407,0.54,0.47350000000000003,0.13300000000000006,
71,51,3.414,10.0,6.707,6.586,
60,96,,,,,no_o2_crossover
45,38,,,,,no_o2_crossover
37,18,7.426,10.0,8.713000000000001,2.574,
36,97,,,,,no_o1_crossover
56,89,,,,,no_o1_crossover
45,20,,,,,no_o1_crossover
91,56,0.297,0.485,0.391,0.188,
28,44,,,,,no_o2_crossover
5,1,0.824,0.955,0.8895,0.131,
19,83,,,,,no_o2_crossover
14,39,,,,,no_o1_crossover
49,44,,,,,no_o1_crossover
32,68,6.15,10.0,8.075,3.8499999999999996,
56,84,,,,,no_o1_crossover
84,58,0.597,0.778,0.6875,0.18100000000000005,
64,63,0.465,0.855,0.66,0.38999999999999996,
17,49,0.435,0.449,0.442,0.014000000000000012,
72,59,5.754,10.0,7.877,4.246,
61,49,,,,,no_o1_crossover
88,24,0.271,0.486,0.3785,0.21499999999999997,
20,97,,,,,no_o1_crossover
4,18,,,,,no_o1_crossover
15,61,0.345,0.477,0.411,0.132,
49,79,,,,,no_o2_crossover
3,6,,,,,no_o2_crossover
12,69,,,,,no_o1_crossover
27,72,,,,,no_o2_crossover
81,77,,,,,no_o2_crossover
70,93,,,,,no_o2_crossover
3,10,0.152,0.654,0.403,0.502,
12,60,,,,,no_o1_crossover
8,93,,,,,no_o2_crossover
13,27,,,,,no_o1_crossover
87,73,,,,,no_o1_crossover
23,46,8.391,10.0,9.1955,1.609,
21,55,0.604,1.289,0.9464999999999999,0.6849999999999999,
79,55,,,,,no_o1_crossover
12,27,,,,,no_o1_crossover
16,58,0.745,1.108,0.9265000000000001,0.3630000000000001,
56,52,,,,,no_o1_crossover
32,23,0.26,0.55,0.405,0.29000000000000004,
2,45,0.316,0.587,0.4515,0.27099999999999996,
42,68,,,,,no_o1_crossover
37,15,6.57,10.0,8.285,3.4299999999999997,
11,60,,,,,no_o2_crossover
30,26,0.411,0.489,0.44999999999999996,0.07800000000000001,
88,77,,,,,no_o1_crossover
90,91,,,,,no_o1_crossover
38,94,,,,,no_o2_crossover
18,16,,,,,no_o2_crossover
21,77,7.561,10.0,8.7805,2.439,
36,66,,,,,no_o1_crossover
66,95,0.26,0.493,0.3765,0.23299999999999998,
64,60,,,,,no_o1_crossover
90,94,,,,,no_o1_crossover
8,95,0.253,0.538,0.3955,0.28500000000000003,
14,95,0.214,0.664,0.439,0.45000000000000007,
16,13,,,,,no_o2_crossover
16,8,6.587,10.0,8.2935,3.4130000000000003,
38,28,7.364,10.0,8.682,2.636,
36,84,,,,,no_o1_crossover
82,41,0.218,0.656,0.437,0.43800000000000006,
63,27,,,,,no_o1_crossover
79,77,,,,,no_o1_crossover
82,45,0.301,0.443,0.372,0.14200000000000002,
68,17,,,,,no_o2_crossover
62,69,,,,,no_o1_crossover
43,97,,,,,no_o1_crossover
82,35,,,,,no_o2_crossover
38,31,7.723,10.0,8.8615,2.277,
84,88,,,,,no_o2_crossover
27,11,,,,,no_o1_crossover
20,6,,,,,no_o1_crossover
28,42,,,,,no_o2_crossover
49,24,0.464,0.608,0.536,0.14399999999999996,
78,43,0.3,0.578,0.43899999999999995,0.27799999999999997,
89,77,,,,,no_o2_crossover
8,66,,,,,no_o2_crossover
67,85,0.576,1.016,0.796,0.44000000000000006,
93,10,0.187,0.648,0.4175,0.461,
61,43,,,,,no_o1_crossover
75,48,,,,,no_o1_crossover
83,95,0.21,0.526,0.368,0.31600000000000006,
55,78,9.566,10.0,9.783000000000001,0.4339999999999993,
10,33,,,,,no_o1_crossover
67,51,,,,,no_o2_crossover
83,64,,,,,no_o1_crossover
0,12,0.376,0.575,0.4755,0.19899999999999995,
47,45,0.348,0.613,0.4805,0.265,
62,68,,,,,no_o1_crossover
18,40,,,,,no_o2_crossover
25,47,,,,,no_o1_crossover
52,37,,,,,no_o1_crossover
77,74,0.178,0.569,0.37349999999999994,0.39099999999999996,
97,6,,,,,no_o2_crossover
13,81,0.796,1.037,0.9165,0.24099999999999988,
65,4,,,,,no_o2_crossover
34,46,0.358,0.596,0.477,0.238,
53,73,0.742,0.893,0.8175,0.15100000000000002,
37,66,6.309,10.0,8.1545,3.691,
36,37,,,,,no_o1_crossover
83,42,,,,,no_o1_crossover
59,9,,,,,no_o2_crossover
39,52,,,,,no_o2_crossover
37,58,,,,,cannot_determine_o1_dominance
22,91,,,,,no_o1_crossover
75,57,7.26,10.0,8.629999999999999,2.74,
50,11,,,,,no_o1_crossover
87,62,,,,,no_o2_crossover
55,33,0.349,0.373,0.361,0.02400000000000002,
71,73,,,,,no_o2_crossover
48,45,,,,,no_o1_crossover
72,69,6.643,10.0,8.3215,3.357,
72,16,6.316,10.0,8.158,3.684,
69,51,5.682,10.0,7.841,4.318,
53,85,,,,,no_o2_crossover
51,42,0.383,0.671,0.527,0.28800000000000003,
28,59,,,,,no_o2_crossover
81,46,,,,,no_o2_crossover
57,80,0.675,0.959,0.817,0.2839999999999999,
21,14,,,,,no_o2_crossover
3,15,7.098,10.0,8.549,2.902,
61,55,,,,,no_o1_crossover
48,55,,,,,no_o1_crossover
14,11,7.537,10.0,8.7685,2.463,
52,9,,,,,no_o1_crossover
32,44,0.563,0.889,0.726,0.32600000000000007,
99,87,,,,,no_o2_crossover
60,90,,,,,no_o2_crossover
65,19,0.693,0.715,0.704,0.02200000000000002,
58,75,0.246,0.493,0.3695,0.247,
84,32,0.772,1.149,0.9605,0.377,
4,44,,,,,no_o1_crossover
48,47,,,,,no_o1_crossover
23,25,,,,,no_o1_crossover
68,61,0.356,0.562,0.459,0.20600000000000007,
16,47,6.212,10.0,8.106,3.7880000000000003,
33,62,0.351,0.615,0.483,0.264,
3,95,0.234,0.509,0.3715,0.275,
71,2,,,,,no_o2_crossover
35,35,,,,,no_o1_crossover
17,97,,,,,no_o1_crossover
44,21,,,,,no_o2_crossover
65,32,,,,,no_o2_crossover
0,92,0.373,0.426,0.39949999999999997,0.05299999999999999,
16,6,,,,,no_o2_crossover
23,90,,,,,no_o2_crossover
38,74,0.304,0.593,0.4485,0.289,
1,6,,,,,no_o2_crossover
15,64,0.34,0.453,0.3965,0.11299999999999999,
45,10,0.417,0.466,0.4415,0.049000000000000044,
84,51,4.637,10.0,7.3185,5.363,
92,66,,,,,no_o1_crossover
53,53,,,,,no_o1_crossover
75,73,,,,,no_o1_crossover
41,22,0.587,1.393,0.99,0.806,
82,40,5.897,10.0,7.9485,4.103,
21,32,,,,,no_o1_crossover
72,30,5.95,10.0,7.975,4.05,
35,66,,,,,no_o2_crossover
84,82,0.799,1.113,0.956,0.31399999999999995,
79,39,,,,,no_o1_crossover
26,95,0.515,0.722,0.6185,0.20699999999999996,
2,43,0.362,0.484,0.423,0.122,
26,23,,,,,no_o2_crossover
3,97,,,,,no_o2_crossover
68,55,0.525,0.842,0.6835,0.31699999999999995,
94,3,,,,,no_o1_crossover
85,17,,,,,no_o2_crossover
36,2,,,,,no_o1_crossover
78,23,0.315,0.507,0.41100000000000003,0.192,
44,22,0.326,0.507,0.4165,0.181,
2,15,,,,,no_o2_crossover
98,12,0.375,0.435,0.405,0.06,
59,82,,,,,no_o2_crossover
46,48,,,,,no_o1_crossover
90,16,,,,,no_o1_crossover
35,53,,,,,no_o2_crossover
11,48,0.408,0.504,0.45599999999999996,0.09600000000000003,
79,97,,,,,no_o1_crossover
74,74,,,,,no_o1_crossover
17,92,,,,,no_o2_crossover
70,58,,,,,no_o2_crossover
35,45,0.173,1.043,0.608,0.8699999999999999,
1,79,,,,,no_o2_crossover
71,76,0.628,0.694,0.661,0.06599999999999995,
33,43,,,,,no_o2_crossover
65,28,,,,,no_o1_crossover
63,45,,,,,no_o2_crossover
59,28,1.139,7.836,4.4875,6.697,
17,93,8.277,10.0,9.1385,1.7230000000000008,
79,0,,,,,no_o1_crossover
68,45,0.215,0.775,0.495,0.56,
44,32,,,,,no_o2_crossover
10,89,,,,,no_o1_crossover
75,35,,,,,no_o1_crossover
81,32,8.711,10.0,9.3555,1.2889999999999997,
82,57,,,,,no_o2_crossover
14,38,,,,,no_o2_crossover
40,6,,,,,no_o2_crossover
79,36,,,,,no_o2_crossover
68,96,0.438,0.528,0.483,0.09000000000000002,
15,94,,,,,no_o2_crossover
69,11,3.333,10.0,6.6665,6.667,
72,31,7.097,10.0,8.5485,2.9029999999999996,
53,70,4.182,10.0,7.091,5.818,
45,40,,,,,no_o1_crossover
44,79,,,,,no_o1_crossover
96,85,,,,,no_o1_crossover
31,46,0.291,0.484,0.38749999999999996,0.193,
35,59,1.371,10.0,5.6855,8.629,
45,95,,,,,no_o2_crossover
11,86,4.451,10.0,7.2255,5.549,
99,76,,,,,no_o1_crossover
46,80,,,,,no_o2_crossover
7,19,5.869,10.0,7.9345,4.131,
46,84,,,,,no_o1_crossover
13,63,0.208,0.308,0.258,0.1,
87,82,,,,,no_o1_crossover
66,13,,,,,no_o2_crossover
13,21,,,,,no_o1_crossover
68,78,,,,,no_o2_crossover
21,50,0.321,0.413,0.367,0.09199999999999997,
49,36,7.497,10.0,8.7485,2.503,
49,17,,,,,no_o2_crossover
21,17,,,,,no_o2_crossover
65,69,,,,,no_o1_crossover
88,44,,,,,no_o1_crossover
82,97,,,,,no_o2_crossover
0,91,5.512,10.0,7.756,4.488,
77,6,,,,,no_o2_crossover
58,93,,,,,no_o2_crossover
37,28,1.327,6.202,3.7645,4.875,
77,51,,,,,cannot_determine_o1_dominance
63,7,0.436,0.607,0.5215,0.17099999999999999,
37,63,0.391,0.535,0.463,0.14400000000000002,
75,11,,,,,no_o1_crossover
36,8,,,,,no_o1_crossover
22,70,,,,,no_o1_crossover
1,21,,,,,no_o2_crossover
43,76,,,,,no_o1_crossover
82,50,0.302,0.431,0.3665,0.129,
38,89,7.26,10.0,8.629999999999999,2.74,
27,47,,,,,no_o1_crossover
67,83,,,,,no_o2_crossover
58,61,0.318,0.453,0.3855,0.135,
33,72,,,,,no_o2_crossover
29,79,,,,,no_o1_crossover
25,89,,,,,no_o1_crossover
78,59,,,,,no_o2_crossover
68,40,,,,,no_o2_crossover
39,45,,,,,no_o2_crossover
39,68,,,,,no_o2_crossover
5,47,1.062,3.326,2.194,2.2640000000000002,
39,10,0.238,0.536,0.387,0.29800000000000004,
62,33,,,,,no_o1_crossover
80,84,,,,,no_o1_crossover
48,56,,,,,no_o2_crossover
55,61,0.321,0.423,0.372,0.10199999999999998,
93,59,0.818,0.82,0.819,0.0020000000000000018,
92,92,,,,,no_o1_crossover
51,14,0.577,0.722,0.6495,0.14500000000000002,
83,44,,,,,no_o1_crossover
60,30,,,,,no_o2_crossover
30,28,5.315,10.0,7.657500000000001,4.685,
25,93,,,,,no_o1_crossover
34,23,0.242,0.55,0.396,0.30800000000000005,
16,14,0.803,0.849,0.8260000000000001,0.04599999999999993,
39,96,0.398,0.623,0.5105,0.22499999999999998,
42,1,,,,,no_o1_crossover
98,31,5.762,10.0,7.881,4.238,
17,84,7.047,10.0,8.5235,2.9530000000000003,
11,57,0.373,0.403,0.388,0.030000000000000027,
48,7,0.268,0.443,0.35550000000000004,0.175,
27,49,,,,,no_o2_crossover
0,95,0.24,0.5,0.37,0.26,
15,19,,,,,no_o2_crossover
34,97,,,,,no_o2_crossover
98,14,,,,,no_o2_crossover
3,45,0.288,0.582,0.43499999999999994,0.294,
80,78,,,,,no_o1_crossover
49,45,6.735,10.0,8.3675,3.2649999999999997,
18,13,0.5,0.546,0.523,0.04600000000000004,
60,29,0.18,0.605,0.39249999999999996,0.425,
85,29,0.187,0.522,0.35450000000000004,0.335,
90,25,,,,,no_o1_crossover
86,97,,,,,no_o2_crossover
