d1,d2,feat_orig,o1_crossovers,o2_crossovers,n_o1_xover,n_o2_xover
84,40,3.629659652709961,[1.647],"[1.039, 4.448]",1,2
82,14,2.0360987186431885,[0.425],"[0.799, 5.385]",1,2
44,57,2.3114876747131348,[0.445],"[0.421, 3.214]",1,2
98,46,2.6756443977355957,[0.36],"[0.389, 3.489]",1,2
3,55,1.5293545722961426,[],"[1.03, 5.301]",0,2
22,64,0.5253992080688477,[3.405],[1.524],1,1
44,80,2.426438808441162,[0.345],"[0.319, 2.954]",1,2
15,67,2.735093116760254,[0.596],"[0.771, 4.149]",1,2
85,12,0.8857431411743164,[],"[0.435, 7.698]",0,2
49,25,0.46637436747550964,[3.354],[1.327],1,1
14,77,1.3207721710205078,[3.064],[1.901],1,1
62,8,0.0,[],[],0,0
15,52,2.473806381225586,[0.443],"[0.341, 3.899]",1,2
90,96,0.0,[],[],0,0
6,27,1.4929907321929932,[0.439],"[0.39, 6.459]",1,2
74,1,0.0,[],[],0,0
24,82,0.0,[],[],0,0
2,53,4.112990379333496,[1.491],"[1.002, 4.162]",1,2
85,44,0.0,[],[],0,0
20,82,0.0,[],[],0,0
5,77,3.4773049354553223,[1.667],"[1.224, 4.76]",1,2
51,34,7.8571929931640625,[0.973],"[0.911, 2.66]",1,2
49,35,0.0,[],[],0,0
99,33,0.45770463347435,[4.967],[2.583],1,1
82,56,4.094335556030273,[0.449],"[0.286, 2.269]",1,2
64,88,0.0,[],[],0,0
83,93,0.0,[],[],0,0
90,35,0.0,[],[],0,0
30,84,2.607757568359375,[1.7],"[0.82, 5.642]",1,2
73,15,1.966033935546875,[1.059],"[1.226, 5.88]",1,2
53,80,4.6503190994262695,[0.599],"[0.221, 2.372]",1,2
72,43,2.6194839477539062,[1.485],"[1.015, 2.725]",1,2
36,9,0.0,[],[],0,0
75,91,0.0,[],[],0,0
67,12,1.877122163772583,[0.606],"[0.38, 4.604]",1,2
61,0,0.0,[],[],0,0
90,36,0.6949520707130432,[],[0.887],0,1
48,60,0.0,[],[],0,0
92,7,3.4082865715026855,[0.502],"[0.517, 1.774]",1,2
7,22,1.7367478609085083,[1.679],"[1.122, 3.969]",1,2
46,22,1.892535924911499,[0.306],"[0.662, 2.916]",1,2
24,25,0.0,[],[],0,0
69,79,2.642256736755371,[0.495],"[0.47, 3.88]",1,2
56,75,3.0905861854553223,[],[],0,0
19,57,2.336329936981201,[0.54],"[0.926, 2.408]",1,2
43,66,0.0,[],[],0,0
30,78,2.415034294128418,[1.423],"[1.129, 4.483]",1,2
12,98,0.0,[],[],0,0
95,85,0.0,[],[],0,0
55,87,1.548152208328247,[0.291],"[0.319, 5.515]",1,2
43,2,0.0,[],[],0,0
39,23,3.769045114517212,[0.561],"[0.328, 1.993]",1,2
78,80,3.9180431365966797,[0.53],"[0.261, 2.484]",1,2
33,65,0.0,[],[],0,0
67,96,1.4878019094467163,[0.815],"[0.388, 6.143]",1,2
62,20,0.0,[],[],0,0
3,86,1.7829452753067017,[1.828],"[1.573, 7.533]",1,2
26,91,0.0,[],[],0,0
50,15,0.0,[],[],0,0
99,34,0.0,[],[],0,0
87,36,0.39386242628097534,[3.34],[],1,0
29,58,0.0,[],[],0,0
68,28,4.398311138153076,[0.633],"[0.747, 3.258]",1,2
95,37,0.0,[],[],0,0
58,27,1.3556954860687256,[0.5],"[0.324, 6.483]",1,2
31,39,2.4783620834350586,[0.574],"[0.483, 4.743]",1,2
97,9,0.0,[],[],0,0
97,31,0.0,[],[],0,0
44,71,1.0907918214797974,[2.418],[2.309],1,1
85,14,0.4288266599178314,[2.471],[1.3],1,1
4,6,0.0,[],[],0,0
62,54,2.5661449432373047,[],[],0,0
32,54,5.029262542724609,[0.6],"[0.202, 1.994]",1,2
5,23,5.448765754699707,[0.499],"[0.267, 1.943]",1,2
1,25,2.4058752059936523,[0.349],"[0.414, 4.063]",1,2
99,83,0.0,[],[],0,0
83,32,0.0,[],[],0,0
48,51,0.0,[],[],0,0
65,34,0.0,[],[],0,0
31,15,2.6765692234039307,[2.767],"[0.726, 4.022]",1,2
73,47,2.528949022293091,[1.187],"[1.246, 6.42]",1,2
50,84,0.0,[],[],0,0
88,1,0.0,[],[],0,0
48,16,0.0,[],[],0,0
41,86,0.0,[],[],0,0
6,89,1.3183807134628296,[],[],0,0
5,90,3.1007940769195557,[0.402],"[0.399, 3.336]",1,2
55,42,0.916729748249054,[],"[0.533, 8.527]",0,2
56,91,0.0,[],[],0,0
24,38,0.5860762000083923,[5.52],[2.623],1,1
30,87,2.451956272125244,[0.591],"[0.385, 4.177]",1,2
23,43,1.238306999206543,[1.706],"[1.515, 4.451]",1,2
0,94,2.5406293869018555,[0.592],"[0.504, 4.741]",1,2
36,69,0.0,[],[],0,0
90,58,0.0,[],[],0,0
1,31,2.5193183422088623,[1.561],"[1.031, 5.279]",1,2
71,98,4.755208969116211,[0.779],"[0.796, 2.967]",1,2
64,62,3.153259038925171,[0.376],"[0.346, 1.983]",1,2
11,3,2.9736783504486084,[0.494],"[0.885, 4.072]",1,2
94,38,1.3151154518127441,[],[],0,0
10,38,0.0,[],[],0,0
26,14,0.0,[],[],0,0
76,4,3.850834846496582,[0.529],"[0.292, 2.308]",1,2
65,8,0.5323421359062195,[3.731],[2.534],1,1
71,35,3.9525747299194336,[0.551],"[0.517, 3.164]",1,2
52,41,1.1517128944396973,[],"[0.501, 4.938]",0,2
15,58,2.4456586837768555,[0.437],"[0.768, 4.398]",1,2
56,94,0.0,[],[],0,0
13,19,2.29278564453125,[0.418],"[0.568, 3.684]",1,2
56,0,0.0,[],[],0,0
26,85,0.0,[],[],0,0
17,82,1.3992220163345337,[1.579],"[1.121, 8.186]",1,2
29,25,0.0,[],[],0,0
78,62,5.2340569496154785,[0.56],"[0.242, 1.966]",1,2
22,7,3.321423292160034,[0.651],"[0.653, 1.834]",1,2
41,13,0.0,[],[],0,0
50,7,3.2836036682128906,[0.443],"[0.568, 1.832]",1,2
81,61,2.3969712257385254,[0.855],"[0.495, 3.351]",1,2
58,29,4.491768836975098,[0.599],"[0.174, 2.004]",1,2
74,27,0.0,[],[],0,0
46,37,0.0,[],[],0,0
3,91,1.8353811502456665,[1.865],"[1.535, 8.466]",1,2
14,28,1.439993977546692,[2.377],"[0.9, 9.118]",1,2
4,27,0.0,[],[],0,0
43,36,0.6701804995536804,[2.168],[1.053],1,1
96,60,0.0,[],[],0,0
62,58,0.0,[],[],0,0
77,27,4.522633075714111,[0.476],"[0.358, 2.706]",1,2
54,34,0.0,[],[],0,0
33,56,2.4153034687042236,[0.454],"[0.484, 2.438]",1,2
43,9,0.0,[],[],0,0
51,36,5.480676651000977,[0.662],"[0.364, 2.381]",1,2
85,77,0.0,[],[],0,0
93,91,2.487767457962036,[1.675],"[1.241, 6.148]",1,2
3,46,2.3557112216949463,[0.425],"[0.345, 3.752]",1,2
94,31,0.0,[],[],0,0
78,45,3.0748696327209473,[0.588],"[0.334, 3.244]",1,2
19,72,4.1298418045043945,[0.752],"[0.831, 1.858]",1,2
0,3,2.8645243644714355,[0.699],"[0.802, 4.575]",1,2
49,31,0.0,[],[],0,0
6,21,1.3054707050323486,[0.954],"[1.187, 8.179]",1,2
19,80,2.437310218811035,[0.559],"[0.744, 2.537]",1,2
56,9,0.0,[],[],0,0
45,59,0.0,[],[],0,0
13,94,0.0,[],[],0,0
24,65,0.0,[],[],0,0
58,98,1.2865461111068726,[1.444],[1.178],1,1
46,20,0.0,[],[],0,0
77,53,6.1221160888671875,[0.732],"[0.853, 2.859]",1,2
81,57,2.554295063018799,[0.579],"[0.57, 2.825]",1,2
54,94,0.0,[],[],0,0
7,21,0.0,[],[],0,0
97,70,0.583279013633728,[7.083],[6.235],1,1
86,92,5.033628463745117,[0.552],"[0.317, 2.238]",1,2
71,47,5.594416618347168,[0.615],"[0.873, 2.448]",1,2
70,55,7.477715492248535,[0.653],"[0.726, 2.325]",1,2
12,79,0.0,[],[],0,0
86,47,5.009281158447266,[0.531],"[0.97, 2.074]",1,2
72,96,1.671397089958191,[1.674],"[1.342, 4.876]",1,2
4,23,2.6764800548553467,[1.429],"[0.622, 2.834]",1,2
24,15,0.0,[],[],0,0
35,85,0.0,[],[],0,0
72,70,2.0819272994995117,[2.775],"[2.538, 7.533]",1,2
14,49,2.6811389923095703,[0.517],"[0.434, 3.272]",1,2
28,69,2.2682454586029053,[1.547],"[0.95, 5.973]",1,2
82,85,1.6183356046676636,[0.295],"[0.528, 6.176]",1,2
42,2,0.0,[],[],0,0
31,98,2.7528672218322754,[0.61],"[0.962, 3.858]",1,2
98,94,1.7993171215057373,[0.545],"[0.526, 6.813]",1,2
44,61,2.1407816410064697,[0.618],"[0.37, 3.717]",1,2
48,53,0.0,[],[],0,0
14,81,2.1875972747802734,[0.64],"[0.758, 4.896]",1,2
49,80,1.8285750150680542,[],"[0.926, 2.491]",0,2
47,89,3.4489550590515137,[0.873],"[0.57, 3.939]",1,2
85,2,0.0,[],[],0,0
4,45,0.7294889688491821,[3.737],[1.457],1,1
74,40,0.0,[],[],0,0
18,60,3.766092300415039,[0.53],"[0.628, 3.446]",1,2
18,79,3.70322585105896,[0.441],"[0.42, 3.042]",1,2
52,47,0.0,[],[],0,0
85,19,2.0843071937561035,[0.494],"[0.611, 3.779]",1,2
72,19,2.8583431243896484,[1.337],"[1.144, 2.946]",1,2
37,56,3.8959457874298096,[0.522],"[0.363, 2.311]",1,2
96,73,0.0,[],[],0,0
46,67,0.0,[],[],0,0
31,34,3.2341713905334473,[1.726],"[0.992, 4.94]",1,2
97,46,1.296877384185791,[0.076],"[0.297, 5.388]",1,2
33,53,0.0,[],[],0,0
5,53,3.4606025218963623,[1.415],"[1.152, 3.559]",1,2
72,26,2.5830774307250977,[1.451],"[1.011, 2.84]",1,2
7,78,0.0,[],[],0,0
46,55,0.0,[],[],0,0
46,73,0.0,[],[],0,0
79,62,3.2164573669433594,[0.539],"[0.282, 2.293]",1,2
18,44,3.8019542694091797,[0.557],"[0.561, 3.312]",1,2
98,64,2.3188624382019043,[0.475],"[0.371, 4.441]",1,2
63,39,0.0,[],[],0,0
12,48,0.0,[],[],0,0
40,2,4.327829360961914,[1.28],"[0.969, 2.744]",1,2
57,62,2.816922664642334,[0.587],"[0.562, 2.351]",1,2
18,24,6.653180122375488,[0.582],"[0.19, 1.816]",1,2
41,53,0.0,[],[],0,0
1,28,2.6363399028778076,[1.109],"[0.671, 4.752]",1,2
13,8,0.6923836469650269,[2.32],[2.215],1,1
91,1,4.698227405548096,[0.726],"[0.807, 3.41]",1,2
63,66,0.0,[],[],0,0
92,22,2.0370821952819824,[1.138],"[0.525, 3.665]",1,2
82,36,2.333416223526001,[0.614],"[0.301, 4.283]",1,2
76,99,4.426883220672607,[0.62],"[0.223, 2.152]",1,2
52,30,0.0,[],[],0,0
97,94,0.0,[],[],0,0
47,53,4.21500301361084,[1.584],"[1.009, 2.994]",1,2
56,46,0.7896889448165894,[2.031],"[1.525, 7.764]",1,2
66,58,2.003448486328125,[0.549],"[0.818, 5.706]",1,2
30,52,2.160310745239258,[0.355],"[0.489, 4.446]",1,2
99,59,0.0,[],[],0,0
27,82,0.0,[],[],0,0
49,26,1.592857837677002,[1.527],[0.186],1,1
33,44,0.0,[],[],0,0
6,48,1.3650546073913574,[0.526],"[0.501, 6.84]",1,2
20,60,0.0,[],[],0,0
57,98,0.0,[],[],0,0
90,98,0.0,[],[],0,0
29,67,0.0,[],[],0,0
82,54,4.8731536865234375,[0.495],"[0.21, 1.989]",1,2
32,22,4.052086353302002,[0.666],"[0.217, 2.491]",1,2
43,26,1.4016624689102173,[6.601],[],1,0
14,15,1.289903163909912,[1.726],"[1.481, 8.598]",1,2
92,61,1.3461285829544067,[2.948],"[0.487, 6.548]",1,2
20,86,0.0,[],[],0,0
51,86,7.379543304443359,[1.038],"[0.83, 2.996]",1,2
19,90,1.3989348411560059,[1.158],"[1.014, 5.892]",1,2
89,81,2.024796485900879,[0.436],"[0.716, 4.896]",1,2
93,36,2.5831658840179443,[0.467],"[0.412, 3.814]",1,2
40,34,4.6914472579956055,[1.185],"[1.066, 3.161]",1,2
65,75,3.851597309112549,[0.447],"[0.321, 1.897]",1,2
66,82,2.1259679794311523,[],[],0,0
80,58,0.0,[],[],0,0
5,70,4.6106767654418945,[1.573],"[1.74, 4.497]",1,2
60,87,1.468505620956421,[1.06],"[0.232, 6.292]",1,2
2,38,4.440577507019043,[0.622],"[0.697, 2.808]",1,2
92,50,1.6011967658996582,[],[],0,0
33,48,0.0,[],[],0,0
42,84,0.0,[],[],0,0
0,17,3.0724987983703613,[0.549],"[0.784, 3.666]",1,2
83,43,1.7969253063201904,[0.426],"[0.283, 4.285]",1,2
92,58,0.0,[],[],0,0
54,3,0.0,[],[],0,0
40,26,4.580460548400879,[0.636],"[0.311, 2.529]",1,2
76,93,1.4618412256240845,[1.164],"[1.089, 8.109]",1,2
87,7,3.3972487449645996,[0.474],"[0.457, 1.804]",1,2
29,32,0.0,[],[],0,0
84,33,3.052649974822998,[0.419],"[0.449, 3.447]",1,2
40,68,4.603914737701416,[0.966],"[1.063, 3.763]",1,2
27,94,0.0,[],[],0,0
86,82,4.032234191894531,[0.723],"[0.684, 3.076]",1,2
63,9,0.0,[],[],0,0
66,4,4.497411727905273,[0.387],"[0.332, 1.97]",1,2
4,8,0.0,[],[],0,0
9,94,0.0,[],[],0,0
10,63,0.6659000515937805,[3.834],"[1.79, 9.805]",1,2
9,13,0.0,[],[],0,0
97,39,0.4524044394493103,[],[3.005],0,1
32,12,2.5391101837158203,[0.438],"[0.462, 3.687]",1,2
99,85,0.0,[],[],0,0
76,30,1.7385426759719849,[0.481],"[0.852, 6.146]",1,2
17,48,1.4467536211013794,[0.179],"[0.431, 6.399]",1,2
22,21,0.0,[],[],0,0
60,37,1.372743844985962,[],[1.002],0,1
19,51,1.014991044998169,[4.631],[2.274],1,1
84,39,2.7187533378601074,[0.71],"[0.564, 4.743]",1,2
71,50,5.300135612487793,[0.592],"[0.327, 2.212]",1,2
20,80,1.5264848470687866,[0.392],"[0.438, 3.791]",1,2
17,55,1.319779634475708,[2.846],"[0.493, 6.16]",1,2
31,61,3.675812005996704,[0.431],"[0.329, 2.681]",1,2
26,99,3.084784507751465,[0.768],"[0.56, 2.021]",1,2
54,8,0.0,[],[],0,0
71,26,5.158754348754883,[0.601],"[0.326, 2.336]",1,2
15,3,2.5543980598449707,[0.575],"[0.866, 4.198]",1,2
91,47,5.380138874053955,[0.979],"[0.87, 3.38]",1,2
11,76,2.937077522277832,[0.632],"[0.791, 3.808]",1,2
14,67,1.470482587814331,[1.948],"[1.046, 2.445]",1,2
83,82,0.0,[],[],0,0
54,31,0.0,[],[],0,0
39,59,0.8209740519523621,[0.856],[1.432],1,1
63,16,0.0,[],[],0,0
87,76,0.0,[],[],0,0
23,37,0.0,[],[],0,0
63,71,0.0,[],[],0,0
55,97,0.9469127655029297,[0.467],[0.595],1,1
9,32,0.4299977123737335,[3.257],[1.878],1,1
93,24,5.4866790771484375,[0.677],"[0.157, 1.991]",1,2
94,79,0.5255823135375977,[],[0.371],0,1
99,70,0.0,[],[],0,0
42,52,0.4144543409347534,[],[],0,0
16,68,2.4469878673553467,[1.531],"[1.342, 6.745]",1,2
90,8,0.0,[],[],0,0
48,25,0.0,[],[],0,0
70,87,6.6795196533203125,[0.662],"[0.444, 2.299]",1,2
65,55,0.0,[],[],0,0
82,72,5.387164115905762,[0.543],"[0.461, 1.942]",1,2
82,26,3.1584248542785645,[0.416],"[0.338, 2.994]",1,2
99,36,0.5274554491043091,[4.69],[2.309],1,1
39,91,0.6289404630661011,[3.932],[3.412],1,1
91,59,4.348292350769043,[0.628],"[0.534, 3.172]",1,2
66,45,2.671513319015503,[0.493],"[0.356, 3.478]",1,2
36,14,0.0,[],[],0,0
18,88,3.640695095062256,[0.577],"[0.33, 3.245]",1,2
95,49,1.0233192443847656,[2.58],"[1.34, 7.021]",1,2
42,66,0.0,[],[],0,0
22,29,3.1528007984161377,[0.655],"[0.603, 1.866]",1,2
8,70,5.211358070373535,[1.468],"[1.57, 4.183]",1,2
12,47,0.0,[],[],0,0
97,58,0.0,[],[],0,0
19,49,2.2243943214416504,[0.354],"[1.387, 1.827]",1,2
41,7,3.324272394180298,[0.71],"[0.449, 2.012]",1,2
87,59,0.0,[],[],0,0
90,70,0.0,[],[],0,0
91,68,5.39656925201416,[],"[1.169, 2.055]",0,2
61,48,0.0,[],[],0,0
55,43,2.5775816440582275,[0.412],"[0.31, 3.298]",1,2
28,50,3.4962446689605713,[0.551],"[0.302, 2.737]",1,2
43,57,1.5215766429901123,[],[],0,0
87,90,0.0,[],[],0,0
86,20,3.555086135864258,[0.494],"[0.371, 3.077]",1,2
54,15,0.0,[],[],0,0
62,72,2.626495838165283,[1.434],"[0.962, 3.429]",1,2
69,55,2.57523512840271,[0.237],"[0.829, 4.209]",1,2
48,30,0.0,[],[],0,0
42,8,0.41733771562576294,[4.716],[2.457],1,1
44,36,1.3584222793579102,[0.147],"[0.486, 5.442]",1,2
4,7,3.1746089458465576,[0.899],"[0.575, 2.424]",1,2
44,24,4.481586456298828,[0.596],"[0.242, 1.906]",1,2
5,21,2.9385669231414795,[0.779],"[0.792, 4.644]",1,2
7,57,1.2956221103668213,[2.436],"[1.117, 5.953]",1,2
27,19,1.7686536312103271,[0.265],"[0.933, 3.256]",1,2
51,20,5.025230884552002,[0.779],"[0.22, 2.707]",1,2
57,53,0.0,[],[],0,0
10,74,2.5432772636413574,[],"[0.701, 2.239]",0,2
68,47,5.18023681640625,[0.511],"[0.905, 2.965]",1,2
32,42,1.8429956436157227,[0.67],"[0.412, 5.372]",1,2
37,37,2.0422215461730957,[],[],0,0
27,73,0.0,[],[],0,0
51,50,6.293210029602051,[0.654],"[0.258, 2.047]",1,2
94,12,0.9338870048522949,[],"[0.499, 6.907]",0,2
68,27,3.8269946575164795,[0.552],"[0.37, 3.186]",1,2
83,84,0.0,[],[],0,0
15,76,2.5329360961914062,[0.243],"[0.873, 3.657]",1,2
65,29,3.7683889865875244,[0.651],"[0.219, 2.104]",1,2
35,42,0.0,[],[],0,0
68,4,5.905345916748047,[0.517],"[0.279, 1.943]",1,2
62,32,0.0,[],[],0,0
82,89,1.8299438953399658,[0.087],"[0.859, 5.784]",1,2
83,53,0.0,[],[],0,0
90,3,0.0,[],[],0,0
39,2,0.7372194528579712,[2.428],[2.728],1,1
49,4,2.699819326400757,[0.375],"[0.722, 2.019]",1,2
6,24,4.912003517150879,[0.532],"[0.237, 1.858]",1,2
27,24,3.847677707672119,[0.488],"[0.315, 1.745]",1,2
6,46,2.085577964782715,[0.675],"[0.304, 4.371]",1,2
55,28,1.2250559329986572,[0.942],"[1.317, 9.42]",1,2
82,58,1.7405601739883423,[0.086],"[0.888, 7.477]",1,2
81,12,1.6320714950561523,[0.076],"[0.867, 3.97]",1,2
2,83,2.80983829498291,[0.537],"[0.549, 3.908]",1,2
93,43,3.4405059814453125,[0.624],"[0.291, 2.994]",1,2
72,25,1.6676859855651855,[1.891],"[1.259, 5.111]",1,2
41,9,0.0,[],[],0,0
61,53,0.0,[],[],0,0
98,37,2.4239087104797363,[0.486],"[0.89, 4.516]",1,2
75,85,0.0,[],[],0,0
64,9,0.0,[],[],0,0
97,65,0.637852132320404,[],[0.487],0,1
19,77,0.9368237257003784,[4.12],[3.108],1,1
97,49,1.901497483253479,[0.524],"[0.382, 3.963]",1,2
18,45,4.1818742752075195,[0.574],"[0.369, 2.785]",1,2
11,7,5.956969738006592,[0.559],"[0.253, 1.813]",1,2
73,96,1.9692649841308594,[0.342],"[0.393, 4.736]",1,2
52,51,0.0,[],[],0,0
97,59,0.5448997020721436,[4.809],[1.011],1,1
93,56,4.304839134216309,[0.543],"[0.295, 2.282]",1,2
15,71,3.473021984100342,[1.723],"[1.151, 5.939]",1,2
24,49,0.9747718572616577,[2.933],"[1.657, 7.632]",1,2
17,64,1.7844151258468628,[0.479],"[0.522, 5.542]",1,2
22,8,0.0,[],[],0,0
5,24,5.989510536193848,[0.572],"[0.231, 1.879]",1,2
31,27,2.5470223426818848,[0.241],"[0.391, 3.879]",1,2
95,97,0.0,[],[],0,0
53,7,6.389400959014893,[0.613],"[0.214, 1.831]",1,2
88,91,0.0,[],[],0,0
90,0,0.0,[],[],0,0
78,22,4.44342041015625,[0.475],"[0.304, 2.197]",1,2
19,64,1.351879358291626,[1.887],"[0.902, 5.938]",1,2
17,26,2.775151252746582,[0.543],"[0.327, 3.339]",1,2
33,5,0.0,[],[],0,0
52,3,0.0,[],[],0,0
94,50,2.0691325664520264,[0.586],"[0.279, 3.477]",1,2
98,82,2.041287422180176,[7.485],[],1,0
13,9,0.0,[],[],0,0
19,19,2.5242910385131836,[],[],0,0
29,62,2.1255946159362793,[2.316],"[0.866, 3.384]",1,2
85,57,1.9116554260253906,[],"[0.445, 3.308]",0,2
58,48,1.2262482643127441,[0.261],"[0.36, 6.58]",1,2
80,85,0.0,[],[],0,0
94,73,0.0,[],[],0,0
87,25,0.0,[],[],0,0
38,44,1.6246297359466553,[],[],0,0
88,34,0.0,[],[],0,0
90,30,0.0,[],[],0,0
29,21,0.0,[],[],0,0
66,44,2.0785388946533203,[0.455],"[0.739, 4.855]",1,2
24,0,0.0,[],[],0,0
32,81,2.9755988121032715,[0.684],"[0.636, 3.718]",1,2
75,12,0.0,[],[],0,0
68,18,4.985716342926025,[2.11],"[0.713, 3.561]",1,2
5,2,3.392784595489502,[2.284],"[0.663, 4.184]",1,2
76,15,1.2564418315887451,[0.955],"[1.534, 7.842]",1,2
94,84,0.4863920509815216,[6.183],[1.986],1,1
1,18,2.8321523666381836,[1.556],"[1.261, 5.654]",1,2
21,84,2.194136619567871,[1.615],"[0.948, 6.759]",1,2
89,1,1.2544037103652954,[1.308],"[1.435, 9.182]",1,2
76,46,2.049853563308716,[0.283],"[0.358, 4.132]",1,2
8,20,3.0352976322174072,[0.643],"[0.319, 3.664]",1,2
74,18,0.0,[],[],0,0
59,59,1.4827618598937988,[],[],0,0
68,85,3.5896873474121094,[0.525],"[0.463, 3.41]",1,2
84,18,3.3028194904327393,[1.297],"[1.206, 4.57]",1,2
85,61,1.7336645126342773,[0.316],"[0.344, 4.147]",1,2
22,35,0.0,[],[],0,0
10,79,0.0,[],[],0,0
18,20,3.5975632667541504,[0.627],"[0.348, 3.326]",1,2
86,4,5.820368766784668,[0.517],"[0.281, 1.897]",1,2
41,17,0.0,[],[],0,0
47,28,3.7845749855041504,[0.76],"[0.872, 3.682]",1,2
68,22,5.534573554992676,[0.484],"[0.312, 2.062]",1,2
14,74,4.693861961364746,[0.655],"[0.19, 2.041]",1,2
51,70,10.670793533325195,[0.757],"[1.076, 2.605]",1,2
14,27,1.4721063375473022,[0.252],"[0.45, 6.295]",1,2
6,31,1.2929110527038574,[1.913],"[1.339, 9.253]",1,2
78,17,2.8025476932525635,[0.561],"[0.663, 3.574]",1,2
30,88,2.1426661014556885,[0.525],"[0.424, 4.699]",1,2
59,92,2.9547290802001953,[0.5],"[0.38, 2.945]",1,2
81,36,1.6671178340911865,[0.523],"[0.714, 4.438]",1,2
65,20,0.5129070281982422,[],[1.174],0,1
9,37,0.5972893238067627,[4.128],[1.18],1,1
39,37,1.0193302631378174,[1.171],[1.343],1,1
61,27,0.0,[],[],0,0
66,22,4.063215255737305,[0.501],"[0.374, 2.331]",1,2
18,85,3.495713472366333,[0.364],"[0.558, 3.275]",1,2
53,21,3.6800599098205566,[0.668],"[0.819, 3.342]",1,2
66,61,3.315418243408203,[0.573],"[0.292, 2.903]",1,2
10,22,1.3483542203903198,[2.215],"[1.122, 4.654]",1,2
24,50,1.1736654043197632,[3.329],"[1.277, 7.217]",1,2
61,97,0.0,[],[],0,0
68,42,3.55230712890625,[0.654],"[0.403, 3.52]",1,2
20,51,0.0,[],[],0,0
63,75,3.135251998901367,[0.516],"[0.522, 1.938]",1,2
14,92,2.929927349090576,[0.539],"[0.355, 3.039]",1,2
71,79,4.077742576599121,[0.478],"[0.427, 2.812]",1,2
95,46,0.600001335144043,[3.88],[1.824],1,1
87,58,0.0,[],[],0,0
91,69,4.793357849121094,[0.738],"[0.858, 3.39]",1,2
94,85,0.0,[],[],0,0
9,79,0.48841825127601624,[0.54],[0.059],1,1
84,42,2.4452288150787354,[0.586],"[0.457, 4.498]",1,2
95,45,0.5149638652801514,[3.067],[2.276],1,1
33,70,0.0,[],[],0,0
94,67,0.45758625864982605,[3.412],[1.412],1,1
64,23,3.112122058868408,[0.412],"[0.439, 1.94]",1,2
60,20,1.1428608894348145,[0.428],"[0.315, 7.253]",1,2
30,4,4.5062336921691895,[0.475],"[0.345, 2.106]",1,2
6,79,1.446271300315857,[0.22],"[0.441, 5.832]",1,2
91,65,4.035009384155273,[0.627],"[0.428, 3.164]",1,2
5,65,2.887104034423828,[0.406],"[0.509, 3.799]",1,2
45,83,0.0,[],[],0,0
45,85,0.0,[],[],0,0
22,50,1.5738375186920166,[3.004],"[0.582, 8.615]",1,2
86,14,4.081663131713867,[0.537],"[0.701, 2.904]",1,2
3,36,2.1544158458709717,[0.38],"[0.39, 4.122]",1,2
73,57,3.3167920112609863,[0.323],"[0.36, 2.601]",1,2
4,84,0.0,[],[],0,0
41,91,0.0,[],[],0,0
51,57,6.2109246253967285,[0.553],"[0.262, 1.984]",1,2
2,72,6.688817501068115,[0.619],"[0.414, 1.821]",1,2
0,22,4.665353298187256,[0.501],"[0.315, 2.25]",1,2
51,21,6.044530391693115,[0.749],"[0.673, 2.499]",1,2
69,31,2.8326563835144043,[0.771],"[1.023, 3.413]",1,2
88,45,0.786085307598114,[],"[0.51, 7.465]",0,2
85,0,0.0,[],[],0,0
27,86,0.0,[],[],0,0
81,89,1.1187422275543213,[1.68],"[1.194, 9.753]",1,2
54,58,0.0,[],[],0,0
97,78,0.4239199459552765,[4.144],[2.453],1,1
79,33,0.603890597820282,[1.595],[0.401],1,1
77,28,5.34423828125,[0.675],"[0.628, 2.745]",1,2
65,68,0.0,[],[],0,0
2,75,6.091738700866699,[0.499],"[0.278, 1.775]",1,2
68,59,4.2069411277771,[0.491],"[0.729, 3.088]",1,2
11,88,2.8105521202087402,[0.43],"[0.419, 3.612]",1,2
89,25,1.273638129234314,[0.279],"[0.373, 6.651]",1,2
47,95,5.766605377197266,[0.613],"[0.226, 1.989]",1,2
62,9,0.0,[],[],0,0
41,88,0.0,[],[],0,0
55,68,1.3504729270935059,[3.019],[1.267],1,1
68,58,3.9258193969726562,[0.509],"[0.685, 3.483]",1,2
23,9,0.0,[],[],0,0
60,13,0.5943756699562073,[],"[1.842, 7.32]",0,2
62,28,0.0,[],[],0,0
69,81,3.538403034210205,[0.613],"[0.687, 3.328]",1,2
63,85,0.0,[],[],0,0
22,93,0.0,[],[],0,0
98,15,2.101271152496338,[1.574],"[1.132, 5.285]",1,2
27,0,0.0,[],[],0,0
57,85,0.0,[],[],0,0
13,4,3.2062621116638184,[0.123],"[0.324, 2.149]",1,2
91,33,4.209543228149414,[0.538],"[0.325, 2.903]",1,2
3,34,2.052356243133545,[1.528],"[1.542, 6.657]",1,2
27,93,0.0,[],[],0,0
56,11,0.0,[],[],0,0
62,96,0.0,[],[],0,0
66,84,2.5357894897460938,[1.932],"[0.827, 8.21]",1,2
97,75,4.006773471832275,[0.486],"[0.254, 1.962]",1,2
57,69,0.0,[],[],0,0
56,32,0.0,[],[],0,0
51,82,6.062171459197998,[0.531],"[0.703, 2.257]",1,2
43,73,0.0,[],[],0,0
42,34,0.0,[],[],0,0
37,74,4.931022644042969,[0.527],"[0.256, 1.871]",1,2
63,94,0.0,[],[],0,0
96,47,0.0,[],[],0,0
56,83,0.0,[],[],0,0
