d1,d2,lower_bound,upper_bound,midpoint,swap_zone_width,failure_reason
13,15,,,,,no_o1_crossover
68,15,,,,,no_o2_crossover_in_bounds
66,17,,,,,no_o2_crossover_in_bounds
64,90,,,,,no_o1_crossover
43,82,,,,,no_o1_crossover
22,96,,,,,no_o1_crossover
55,8,2.138,9.058,5.598,6.92,
89,65,0.0,0.473,0.2365,0.473,
32,76,0.0,0.775,0.3875,0.775,
84,12,0.0,0.362,0.181,0.362,
99,61,2.189,10.0,6.0945,7.811,
93,17,0.0,0.682,0.341,0.682,
27,57,0.0,0.529,0.2645,0.529,
68,57,0.0,0.376,0.188,0.376,
12,88,,,,,no_o1_crossover
12,95,0.0,0.383,0.1915,0.383,
87,57,,,,,no_o1_crossover
56,81,,,,,no_o2_crossover_in_bounds
37,99,0.0,0.29,0.145,0.29,
99,89,,,,,no_o1_crossover
27,27,,,,,no_o1_crossover
31,0,3.441,8.374,5.907500000000001,4.933000000000001,
14,40,1.948,7.648,4.798,5.699999999999999,
18,38,0.0,0.626,0.313,0.626,
51,29,0.0,0.19,0.095,0.19,
70,40,,,,,no_o2_crossover_in_bounds
67,61,0.0,0.314,0.157,0.314,
0,29,0.0,0.138,0.069,0.138,
76,88,,,,,no_o1_crossover
2,57,0.0,0.353,0.1765,0.353,
66,41,0.0,0.33,0.165,0.33,
58,24,0.0,0.222,0.111,0.222,
35,10,0.0,0.186,0.093,0.186,
81,49,,,,,no_o2_crossover_in_bounds
71,69,,,,,no_o2_crossover_in_bounds
1,51,1.834,10.0,5.917,8.166,
65,37,,,,,no_o2_crossover_in_bounds
75,43,3.053,6.971,5.0120000000000005,3.918,
56,43,1.89,10.0,5.945,8.11,
45,32,,,,,no_o1_crossover
44,73,,,,,no_o2_crossover_in_bounds
44,86,,,,,no_o2_crossover_in_bounds
31,51,1.965,10.0,5.9825,8.035,
83,50,0.0,0.294,0.147,0.294,
31,37,,,,,no_o2_crossover_in_bounds
63,93,,,,,no_o1_crossover
57,51,,,,,no_o1_crossover
20,38,,,,,no_o2_crossover_in_bounds
42,24,0.0,0.211,0.1055,0.211,
95,3,,,,,no_o1_crossover
41,47,,,,,no_o1_crossover
35,33,0.0,0.202,0.101,0.202,
95,32,,,,,no_o1_crossover
99,41,2.648,7.036,4.842,4.388,
56,23,,,,,no_o1_crossover
7,95,1.597,10.0,5.7985,8.403,
54,23,,,,,no_o1_crossover
24,78,,,,,no_o1_crossover
35,94,,,,,no_o1_crossover
92,41,,,,,no_o1_crossover
76,18,2.211,9.709,5.96,7.497999999999999,
81,15,2.03,10.0,6.015,7.970000000000001,
82,8,1.584,10.0,5.792,8.416,
16,41,0.0,0.34,0.17,0.34,
10,15,,,,,no_o1_crossover
52,29,0.0,0.271,0.1355,0.271,
50,8,,,,,no_o1_crossover
51,6,0.0,0.584,0.292,0.584,
79,51,,,,,no_o1_crossover
32,93,,,,,no_o1_crossover
89,47,2.432,9.135,5.7835,6.702999999999999,
97,13,,,,,no_o1_crossover
75,71,,,,,no_o1_crossover
79,10,0.0,0.281,0.1405,0.281,
96,21,,,,,no_o1_crossover
98,86,1.581,10.0,5.7905,8.419,
8,13,,,,,no_o2_crossover_in_bounds
34,25,0.0,0.401,0.2005,0.401,
84,59,,,,,no_o2_crossover_in_bounds
15,96,0.0,0.393,0.1965,0.393,
80,95,0.0,0.619,0.3095,0.619,
36,19,,,,,no_o1_crossover
42,15,,,,,no_o1_crossover
63,84,,,,,no_o1_crossover
73,56,0.0,0.258,0.129,0.258,
82,32,,,,,no_o1_crossover
53,55,,,,,no_o2_crossover_in_bounds
11,27,0.0,0.396,0.198,0.396,
48,12,,,,,no_o1_crossover
60,94,,,,,no_o1_crossover
54,30,,,,,no_o1_crossover
2,66,0.0,0.661,0.3305,0.661,
38,91,2.028,7.975,5.0015,5.946999999999999,
78,73,,,,,no_o2_crossover_in_bounds
73,41,0.0,0.313,0.1565,0.313,
8,23,0.0,0.294,0.147,0.294,
9,0,,,,,no_o1_crossover
74,57,2.235,6.32,4.2775,4.085000000000001,
53,0,,,,,no_o2_crossover_in_bounds
8,37,,,,,no_o2_crossover_in_bounds
66,56,0.0,0.297,0.1485,0.297,
56,66,,,,,no_o1_crossover
42,71,,,,,no_o2_crossover_in_bounds
36,28,,,,,no_o1_crossover
21,42,,,,,no_o2_crossover_in_bounds
61,14,,,,,no_o1_crossover
82,60,,,,,no_o1_crossover
96,37,,,,,no_o1_crossover
94,45,0.0,0.289,0.1445,0.289,
84,5,1.336,10.0,5.668,8.664,
13,98,,,,,no_o2_crossover_in_bounds
59,54,0.0,0.217,0.1085,0.217,
28,79,0.0,0.453,0.2265,0.453,
51,35,0.0,0.471,0.2355,0.471,
30,54,0.0,0.242,0.121,0.242,
15,0,,,,,no_o1_crossover
89,64,,,,,no_o2_crossover_in_bounds
80,50,,,,,no_o1_crossover
71,96,0.0,0.406,0.203,0.406,
14,97,,,,,no_o1_crossover
96,97,,,,,no_o1_crossover
19,95,0.0,0.512,0.256,0.512,
85,26,0.0,0.302,0.151,0.302,
37,36,,,,,no_o2_crossover_in_bounds
31,18,1.731,10.0,5.8655,8.269,
14,71,1.719,7.453,4.586,5.734,
15,6,,,,,no_o2_crossover_in_bounds
9,41,,,,,no_o2_crossover_in_bounds
2,87,0.0,0.363,0.1815,0.363,
56,20,,,,,no_o1_crossover
82,2,1.773,6.23,4.0015,4.457000000000001,
3,40,1.54,6.756,4.148,5.216,
26,0,,,,,no_o1_crossover
59,49,0.0,0.382,0.191,0.382,
40,51,1.436,10.0,5.718,8.564,
62,92,1.882,10.0,5.941,8.118,
77,40,,,,,no_o2_crossover_in_bounds
69,72,0.0,0.505,0.2525,0.505,
72,52,1.759,10.0,5.8795,8.241,
89,51,,,,,no_o2_crossover_in_bounds
87,81,,,,,no_o2_crossover_in_bounds
58,49,,,,,no_o2_crossover_in_bounds
27,43,0.0,0.401,0.2005,0.401,
60,3,,,,,no_o2_crossover_in_bounds
13,64,,,,,no_o1_crossover
67,33,,,,,no_o2_crossover_in_bounds
52,86,,,,,no_o1_crossover
71,60,,,,,no_o2_crossover_in_bounds
35,15,,,,,no_o1_crossover
56,30,,,,,no_o1_crossover
69,1,,,,,no_o1_crossover
53,67,,,,,no_o2_crossover_in_bounds
62,4,1.716,10.0,5.858,8.284,
21,86,1.784,6.612,4.198,4.828,
46,29,0.0,0.438,0.219,0.438,
20,64,,,,,no_o1_crossover
59,80,0.0,0.256,0.128,0.256,
59,36,,,,,no_o2_crossover_in_bounds
87,42,,,,,no_o1_crossover
41,33,,,,,no_o2_crossover_in_bounds
3,4,0.0,0.316,0.158,0.316,
97,43,,,,,no_o2_crossover_in_bounds
37,27,,,,,no_o2_crossover_in_bounds
99,92,2.454,10.0,6.227,7.545999999999999,
64,71,,,,,no_o1_crossover
37,98,1.376,6.757,4.0665,5.381,
88,97,,,,,no_o1_crossover
11,44,,,,,no_o2_crossover_in_bounds
43,13,,,,,no_o1_crossover
61,80,,,,,no_o2_crossover_in_bounds
58,74,0.0,0.187,0.0935,0.187,
43,32,,,,,no_o1_crossover
27,70,,,,,no_o1_crossover
37,92,0.0,0.412,0.206,0.412,
26,9,,,,,no_o1_crossover
45,27,,,,,no_o1_crossover
70,60,,,,,no_o2_crossover_in_bounds
88,53,,,,,no_o1_crossover
1,40,1.479,10.0,5.7395,8.521,
71,48,0.0,0.4,0.2,0.4,
88,63,,,,,no_o1_crossover
94,48,,,,,no_o1_crossover
32,57,0.0,0.305,0.1525,0.305,
89,27,,,,,no_o2_crossover_in_bounds
87,33,,,,,no_o1_crossover
95,76,,,,,no_o1_crossover
23,92,1.179,10.0,5.5895,8.821,
1,89,,,,,no_o2_crossover_in_bounds
11,33,0.0,0.394,0.197,0.394,
93,86,1.472,10.0,5.736,8.528,
59,0,1.694,9.362,5.5280000000000005,7.668,
69,16,,,,,no_o2_crossover_in_bounds
74,22,1.651,10.0,5.8255,8.349,
99,95,,,,,no_o1_crossover
84,53,1.545,10.0,5.7725,8.455,
73,23,0.0,0.27,0.135,0.27,
4,10,,,,,no_o2_crossover_in_bounds
55,60,,,,,no_o1_crossover
47,13,,,,,no_o2_crossover_in_bounds
82,79,0.0,0.333,0.1665,0.333,
34,22,0.0,0.323,0.1615,0.323,
35,81,,,,,no_o1_crossover
35,93,,,,,no_o2_crossover_in_bounds
31,64,0.0,0.371,0.1855,0.371,
30,95,0.0,0.217,0.1085,0.217,
4,76,,,,,no_o1_crossover
25,87,,,,,no_o1_crossover
92,56,0.0,0.599,0.2995,0.599,
98,75,0.0,0.209,0.1045,0.209,
83,36,,,,,no_o1_crossover
28,68,1.555,10.0,5.7775,8.445,
35,1,,,,,no_o2_crossover_in_bounds
31,53,1.854,10.0,5.927,8.146,
80,11,,,,,no_o1_crossover
90,66,,,,,no_o1_crossover
8,98,,,,,no_o2_crossover_in_bounds
38,54,0.0,0.379,0.1895,0.379,
49,7,,,,,no_o2_crossover_in_bounds
68,26,0.0,0.309,0.1545,0.309,
90,43,0.0,0.484,0.242,0.484,
68,21,,,,,no_o2_crossover_in_bounds
62,25,,,,,no_o1_crossover
61,68,,,,,no_o1_crossover
12,91,,,,,no_o1_crossover
53,94,,,,,no_o2_crossover_in_bounds
8,24,0.0,0.201,0.1005,0.201,
3,24,0.0,0.206,0.103,0.206,
73,55,,,,,no_o2_crossover_in_bounds
38,72,0.0,0.645,0.3225,0.645,
20,44,,,,,no_o1_crossover
89,16,1.992,9.029,5.5105,7.037,
29,55,,,,,no_o1_crossover
65,31,,,,,no_o1_crossover
49,56,0.0,0.63,0.315,0.63,
91,6,0.0,0.581,0.2905,0.581,
18,27,0.0,0.367,0.1835,0.367,
41,69,,,,,no_o1_crossover
7,69,,,,,no_o1_crossover
71,17,,,,,no_o2_crossover_in_bounds
86,3,,,,,no_o2_crossover_in_bounds
20,62,0.0,0.313,0.1565,0.313,
1,11,2.24,10.0,6.12,7.76,
39,16,,,,,no_o2_crossover_in_bounds
77,72,0.0,0.46,0.23,0.46,
87,1,,,,,no_o1_crossover
85,73,,,,,no_o1_crossover
47,84,,,,,no_o2_crossover_in_bounds
22,38,2.524,9.64,6.082000000000001,7.1160000000000005,
67,73,1.279,8.11,4.6945,6.8309999999999995,
41,10,0.0,0.526,0.263,0.526,
2,74,0.0,0.171,0.0855,0.171,
66,63,0.0,0.264,0.132,0.264,
68,9,,,,,no_o2_crossover_in_bounds
51,84,0.0,0.715,0.3575,0.715,
71,63,0.0,0.262,0.131,0.262,
78,70,1.746,10.0,5.873,8.254,
36,77,,,,,no_o1_crossover
98,51,2.54,6.737,4.6385000000000005,4.197,
93,42,,,,,no_o2_crossover_in_bounds
86,69,0.0,0.847,0.4235,0.847,
48,38,,,,,no_o2_crossover_in_bounds
77,26,0.0,0.292,0.146,0.292,
3,83,0.0,0.527,0.2635,0.527,
91,92,0.0,0.291,0.1455,0.291,
29,94,,,,,no_o1_crossover
51,67,0.0,0.464,0.232,0.464,
52,93,,,,,no_o1_crossover
76,28,1.879,8.453,5.1659999999999995,6.574,
99,40,,,,,no_o1_crossover
96,14,,,,,no_o1_crossover
10,13,,,,,no_o1_crossover
92,91,,,,,no_o1_crossover
44,20,,,,,no_o2_crossover_in_bounds
58,14,0.0,1.049,0.5245,1.049,
14,84,2.1,8.506,5.303,6.406000000000001,
94,18,,,,,no_o1_crossover
46,38,2.297,10.0,6.1485,7.702999999999999,
64,1,,,,,no_o1_crossover
31,70,1.822,10.0,5.911,8.178,
97,88,,,,,no_o1_crossover
67,60,,,,,no_o1_crossover
73,78,2.478,7.329,4.9035,4.850999999999999,
2,31,0.0,0.863,0.4315,0.863,
69,52,0.0,0.345,0.1725,0.345,
63,38,,,,,no_o2_crossover_in_bounds
38,17,2.37,8.438,5.404,6.0680000000000005,
65,65,,,,,no_o1_crossover
23,56,0.445,10.0,5.2225,9.555,
4,11,,,,,no_o1_crossover
7,67,,,,,no_o1_crossover
65,10,0.0,0.244,0.122,0.244,
98,2,1.431,10.0,5.7155000000000005,8.568999999999999,
18,95,0.0,0.261,0.1305,0.261,
27,6,,,,,no_o1_crossover
55,67,,,,,no_o2_crossover_in_bounds
98,60,,,,,no_o2_crossover_in_bounds
64,91,,,,,no_o1_crossover
18,52,0.0,0.398,0.199,0.398,
55,36,0.0,0.333,0.1665,0.333,
34,4,0.0,0.258,0.129,0.258,
21,31,1.362,6.582,3.972,5.22,
15,20,0.0,0.39,0.195,0.39,
9,2,,,,,no_o1_crossover
95,95,,,,,no_o1_crossover
47,54,0.0,0.17,0.085,0.17,
16,2,1.504,6.34,3.9219999999999997,4.836,
72,93,2.074,10.0,6.037,7.926,
99,52,,,,,no_o1_crossover
7,90,,,,,no_o2_crossover_in_bounds
68,75,0.0,0.186,0.093,0.186,
18,17,,,,,no_o2_crossover_in_bounds
65,48,0.0,0.106,0.053,0.106,
37,90,0.0,0.373,0.1865,0.373,
30,37,0.0,0.792,0.396,0.792,
83,89,,,,,no_o1_crossover
12,66,,,,,no_o1_crossover
95,75,,,,,no_o1_crossover
91,7,0.0,0.184,0.092,0.184,
10,71,,,,,no_o1_crossover
11,17,,,,,no_o2_crossover_in_bounds
49,83,,,,,no_o1_crossover
38,67,0.982,10.0,5.491,9.018,
6,29,0.0,0.209,0.1045,0.209,
82,75,0.0,0.231,0.1155,0.231,
37,17,,,,,no_o1_crossover
76,47,1.456,7.072,4.264,5.616,
56,47,,,,,no_o1_crossover
33,99,0.0,0.389,0.1945,0.389,
22,22,,,,,no_o1_crossover
5,75,0.0,0.251,0.1255,0.251,
75,88,,,,,no_o1_crossover
66,88,,,,,no_o2_crossover_in_bounds
61,28,,,,,no_o1_crossover
70,96,0.0,0.464,0.232,0.464,
95,11,,,,,no_o1_crossover
29,76,,,,,no_o1_crossover
0,86,1.457,10.0,5.7285,8.543,
15,88,,,,,no_o2_crossover_in_bounds
65,89,,,,,no_o1_crossover
42,12,,,,,no_o1_crossover
59,31,2.02,9.536,5.778,7.516,
40,42,0.0,0.501,0.2505,0.501,
80,87,,,,,no_o1_crossover
41,14,,,,,no_o1_crossover
69,26,0.0,0.248,0.124,0.248,
20,53,,,,,no_o1_crossover
63,21,,,,,no_o1_crossover
77,12,0.0,0.303,0.1515,0.303,
75,94,,,,,no_o1_crossover
92,15,,,,,no_o1_crossover
8,0,6.264,9.737,8.0005,3.473,
5,14,,,,,no_o2_crossover_in_bounds
96,30,,,,,no_o1_crossover
70,14,,,,,no_o2_crossover_in_bounds
13,35,,,,,no_o1_crossover
21,80,0.0,0.253,0.1265,0.253,
20,84,,,,,no_o1_crossover
27,8,,,,,no_o1_crossover
71,78,,,,,no_o2_crossover_in_bounds
31,68,1.919,6.223,4.071,4.304,
25,90,,,,,no_o1_crossover
96,46,,,,,no_o2_crossover_in_bounds
42,7,0.0,0.215,0.1075,0.215,
32,3,0.0,0.205,0.1025,0.205,
65,80,0.0,0.308,0.154,0.308,
90,21,,,,,no_o1_crossover
83,58,,,,,no_o1_crossover
12,15,,,,,no_o1_crossover
7,11,,,,,no_o1_crossover
82,63,0.0,0.306,0.153,0.306,
79,69,,,,,no_o1_crossover
77,55,0.0,0.523,0.2615,0.523,
99,31,,,,,no_o1_crossover
68,62,0.0,0.19,0.095,0.19,
62,15,,,,,no_o1_crossover
7,65,,,,,no_o1_crossover
31,78,,,,,no_o1_crossover
95,50,1.802,10.0,5.901,8.198,
8,69,,,,,no_o1_crossover
44,19,,,,,no_o2_crossover_in_bounds
12,42,,,,,no_o1_crossover
84,24,0.0,0.233,0.1165,0.233,
19,39,1.684,7.613,4.6485,5.929,
49,28,,,,,no_o1_crossover
26,64,,,,,no_o2_crossover_in_bounds
56,79,,,,,no_o1_crossover
90,77,,,,,no_o1_crossover
24,55,,,,,no_o1_crossover
51,28,0.0,0.719,0.3595,0.719,
2,39,,,,,no_o2_crossover_in_bounds
34,50,0.0,0.342,0.171,0.342,
24,10,1.453,6.289,3.871,4.835999999999999,
16,12,0.0,0.428,0.214,0.428,
83,54,0.0,0.219,0.1095,0.219,
91,35,0.0,0.487,0.2435,0.487,
24,14,,,,,no_o1_crossover
1,29,0.0,0.17,0.085,0.17,
32,59,,,,,no_o2_crossover_in_bounds
57,14,,,,,no_o1_crossover
28,61,0.0,0.326,0.163,0.326,
66,93,,,,,no_o2_crossover
52,20,,,,,no_o1_crossover
46,57,,,,,no_o1_crossover
74,24,1.201,2.687,1.944,1.4859999999999998,
76,86,2.249,9.379,5.814,7.129999999999999,
76,61,0.0,0.335,0.1675,0.335,
29,85,,,,,no_o1_crossover
76,73,1.395,8.05,4.7225,6.655000000000001,
83,94,,,,,no_o1_crossover
7,48,,,,,no_o1_crossover
60,16,,,,,no_o2_crossover_in_bounds
41,0,,,,,no_o1_crossover
74,72,1.552,10.0,5.776,8.448,
18,22,0.0,0.266,0.133,0.266,
35,58,,,,,no_o1_crossover
67,76,0.0,0.278,0.139,0.278,
6,38,,,,,no_o2_crossover_in_bounds
45,96,,,,,no_o1_crossover
5,19,0.0,0.429,0.2145,0.429,
75,3,,,,,no_o1_crossover
7,42,,,,,no_o1_crossover
40,98,,,,,no_o2_crossover_in_bounds
75,50,0.119,10.0,5.0595,9.881,
99,7,0.0,0.598,0.299,0.598,
35,65,0.0,0.401,0.2005,0.401,
41,84,,,,,no_o1_crossover
22,36,,,,,no_o2_crossover_in_bounds
11,82,,,,,no_o2_crossover_in_bounds
47,90,0.0,0.26,0.13,0.26,
13,77,,,,,no_o1_crossover
4,42,,,,,no_o1_crossover
25,33,,,,,no_o1_crossover
96,15,,,,,no_o1_crossover
40,3,,,,,no_o2_crossover_in_bounds
38,43,,,,,no_o2_crossover_in_bounds
73,3,,,,,no_o2_crossover_in_bounds
71,65,0.0,0.457,0.2285,0.457,
59,98,1.626,8.906,5.266,7.280000000000001,
6,39,,,,,no_o1_crossover
3,25,,,,,no_o2_crossover_in_bounds
63,59,,,,,no_o1_crossover
32,50,0.0,0.333,0.1665,0.333,
30,92,0.0,0.418,0.209,0.418,
23,58,,,,,no_o1_crossover
30,15,1.317,10.0,5.6585,8.683,
51,16,0.0,0.674,0.337,0.674,
23,24,0.0,0.778,0.389,0.778,
3,69,1.41,7.596,4.503,6.186,
67,26,0.0,0.382,0.191,0.382,
63,41,,,,,no_o1_crossover
0,68,1.573,10.0,5.7865,8.427,
78,99,0.0,0.244,0.122,0.244,
32,8,1.597,10.0,5.7985,8.403,
21,61,0.0,0.31,0.155,0.31,
42,56,0.0,0.298,0.149,0.298,
2,90,,,,,no_o2_crossover_in_bounds
64,4,,,,,no_o2_crossover_in_bounds
40,36,0.0,0.358,0.179,0.358,
36,92,,,,,no_o2_crossover_in_bounds
36,73,,,,,no_o1_crossover
37,43,0.0,0.356,0.178,0.356,
94,99,0.0,0.251,0.1255,0.251,
6,80,0.0,0.316,0.158,0.316,
20,50,,,,,no_o2_crossover_in_bounds
45,12,,,,,no_o2_crossover_in_bounds
53,58,,,,,no_o2_crossover_in_bounds
65,63,,,,,no_o2_crossover_in_bounds
2,40,,,,,no_o2_crossover
18,57,0.0,0.378,0.189,0.378,
80,90,,,,,no_o1_crossover
88,51,,,,,no_o1_crossover
95,16,,,,,no_o1_crossover
38,83,,,,,no_o1_crossover
9,65,,,,,no_o1_crossover
48,13,,,,,no_o1_crossover
58,94,,,,,no_o2_crossover_in_bounds
78,93,,,,,no_o2_crossover_in_bounds
50,45,1.965,9.501,5.733,7.536,
51,38,0.0,0.364,0.182,0.364,
37,59,,,,,no_o1_crossover
14,16,2.087,7.899,4.993,5.811999999999999,
48,20,,,,,no_o1_crossover
50,65,,,,,no_o1_crossover
66,8,1.106,10.0,5.553,8.894,
5,98,,,,,no_o2_crossover_in_bounds
56,12,,,,,no_o2_crossover_in_bounds
87,37,,,,,no_o1_crossover
69,0,1.416,10.0,5.708,8.584,
56,65,,,,,no_o1_crossover
38,20,,,,,no_o2_crossover_in_bounds
39,67,1.387,10.0,5.6935,8.613,
67,43,0.0,0.4,0.2,0.4,
29,35,,,,,no_o1_crossover
87,91,,,,,no_o1_crossover
30,29,0.0,0.208,0.104,0.208,
73,77,2.322,7.929,5.125500000000001,5.607,
34,88,0.0,0.384,0.192,0.384,
93,84,1.86,10.0,5.93,8.14,
77,85,,,,,no_o2_crossover_in_bounds
7,53,,,,,no_o1_crossover
89,99,0.0,0.259,0.1295,0.259,
1,32,,,,,no_o2_crossover_in_bounds
43,91,,,,,no_o1_crossover
3,99,0.0,0.241,0.1205,0.241,
47,94,0.0,0.502,0.251,0.502,
91,28,0.0,0.742,0.371,0.742,
82,1,1.145,10.0,5.5725,8.855,
11,36,0.0,0.379,0.1895,0.379,
96,89,,,,,no_o1_crossover
96,65,,,,,no_o1_crossover
98,44,,,,,no_o2_crossover_in_bounds
50,6,,,,,no_o1_crossover
76,39,0.0,0.524,0.262,0.524,
12,70,,,,,no_o1_crossover
5,87,0.0,0.285,0.1425,0.285,
49,2,,,,,no_o1_crossover
88,52,,,,,no_o1_crossover
74,30,,,,,no_o1_crossover
27,7,0.0,0.312,0.156,0.312,
69,23,0.0,0.256,0.128,0.256,
51,68,0.0,0.865,0.4325,0.865,
41,40,,,,,no_o1_crossover
62,97,,,,,no_o1_crossover
10,32,,,,,no_o1_crossover
60,14,,,,,no_o1_crossover
5,37,,,,,no_o2_crossover_in_bounds
45,57,,,,,no_o1_crossover
32,16,3.565,6.259,4.912,2.6940000000000004,
32,6,,,,,no_o2_crossover_in_bounds
5,9,,,,,no_o2_crossover_in_bounds
47,12,0.0,0.438,0.219,0.438,
85,58,,,,,no_o1_crossover
76,97,,,,,no_o2_crossover_in_bounds
16,9,,,,,no_o2_crossover_in_bounds
43,79,,,,,no_o1_crossover
85,38,2.515,8.315,5.415,5.799999999999999,
33,6,,,,,no_o1_crossover
97,69,,,,,no_o2_crossover_in_bounds
5,66,,,,,no_o2_crossover_in_bounds
47,20,0.0,0.396,0.198,0.396,
2,85,0.0,0.475,0.2375,0.475,
11,46,0.0,0.394,0.197,0.394,
95,99,,,,,no_o1_crossover
73,38,,,,,no_o2_crossover_in_bounds
79,35,,,,,no_o1_crossover
79,94,,,,,no_o1_crossover
63,68,,,,,no_o1_crossover
12,50,,,,,no_o2_crossover_in_bounds
15,26,0.0,0.329,0.1645,0.329,
51,0,0.0,0.761,0.3805,0.761,
75,20,,,,,no_o1_crossover
49,9,,,,,no_o1_crossover
36,4,,,,,no_o2_crossover_in_bounds
80,26,1.716,10.0,5.858,8.284,
77,17,0.0,0.578,0.289,0.578,
88,5,,,,,no_o1_crossover
81,43,,,,,no_o2_crossover_in_bounds
23,75,,,,,no_o1_crossover
8,44,0.0,0.593,0.2965,0.593,
69,15,1.506,10.0,5.753,8.494,
50,35,,,,,no_o1_crossover
29,63,,,,,no_o2_crossover_in_bounds
4,0,,,,,no_o1_crossover
10,4,1.52,10.0,5.76,8.48,
23,88,,,,,no_o1_crossover
69,13,,,,,no_o2_crossover_in_bounds
63,56,,,,,no_o2_crossover_in_bounds
61,94,,,,,no_o1_crossover
64,75,,,,,no_o2_crossover_in_bounds
12,28,,,,,no_o1_crossover
22,31,,,,,no_o1_crossover
88,96,,,,,no_o1_crossover
23,94,,,,,no_o1_crossover
95,52,,,,,no_o1_crossover
36,5,,,,,no_o1_crossover
98,47,1.624,10.0,5.812,8.376,
14,66,1.885,7.975,4.93,6.09,
76,95,0.0,0.201,0.1005,0.201,
37,72,0.0,0.553,0.2765,0.553,
86,24,0.0,0.228,0.114,0.228,
27,15,,,,,no_o1_crossover
50,1,,,,,no_o1_crossover
28,97,0.0,0.583,0.2915,0.583,
38,60,1.71,6.887,4.2985,5.177,
94,29,0.0,0.212,0.106,0.212,
56,80,2.33,10.0,6.165,7.67,
18,82,,,,,no_o2_crossover_in_bounds
46,12,,,,,no_o1_crossover
40,61,0.0,0.378,0.189,0.378,
53,9,0.0,0.437,0.2185,0.437,
89,80,0.0,0.275,0.1375,0.275,
44,31,,,,,no_o2_crossover_in_bounds
14,75,0.0,0.255,0.1275,0.255,
10,7,,,,,no_o2_crossover_in_bounds
92,83,,,,,no_o1_crossover
44,94,,,,,no_o2_crossover
53,15,,,,,no_o2_crossover_in_bounds
0,63,0.0,0.238,0.119,0.238,
96,54,0.0,0.28,0.14,0.28,
29,48,,,,,no_o1_crossover
46,4,,,,,no_o2_crossover_in_bounds
34,54,0.0,0.254,0.127,0.254,
35,8,,,,,no_o2_crossover_in_bounds
54,21,,,,,no_o1_crossover
21,36,0.0,0.289,0.1445,0.289,
38,36,0.0,0.54,0.27,0.54,
50,25,,,,,no_o1_crossover
80,99,,,,,no_o2_crossover_in_bounds
53,96,0.0,0.336,0.168,0.336,
41,48,,,,,no_o1_crossover
92,36,2.724,9.895,6.3095,7.170999999999999,
70,66,,,,,no_o2_crossover_in_bounds
96,33,,,,,no_o1_crossover
56,16,,,,,no_o1_crossover
71,52,0.0,0.418,0.209,0.418,
0,23,0.0,0.28,0.14,0.28,
17,62,0.0,0.235,0.1175,0.235,
56,77,,,,,no_o1_crossover
28,80,0.0,0.294,0.147,0.294,
70,86,,,,,no_o2_crossover_in_bounds
59,29,0.0,0.197,0.0985,0.197,
73,18,1.845,7.442,4.6435,5.597,
68,74,0.0,0.195,0.0975,0.195,
47,7,0.0,0.213,0.1065,0.213,
72,53,2.338,10.0,6.1690000000000005,7.662,
60,92,0.0,0.349,0.1745,0.349,
16,52,0.0,0.332,0.166,0.332,
41,24,0.0,0.499,0.2495,0.499,
72,46,1.422,10.0,5.711,8.578,
8,92,0.0,0.344,0.172,0.344,
9,63,0.0,0.24,0.12,0.24,
40,93,,,,,no_o2_crossover_in_bounds
14,13,,,,,no_o1_crossover
89,37,,,,,no_o2_crossover_in_bounds
93,4,0.0,0.301,0.1505,0.301,
59,87,0.0,0.482,0.241,0.482,
71,84,,,,,no_o2_crossover_in_bounds
71,95,0.0,0.241,0.1205,0.241,
24,87,,,,,no_o1_crossover
93,9,,,,,no_o2_crossover_in_bounds
46,14,,,,,no_o1_crossover
22,52,,,,,no_o1_crossover
30,0,1.846,10.0,5.923,8.154,
70,59,,,,,no_o2_crossover_in_bounds
0,80,0.0,0.219,0.1095,0.219,
94,2,,,,,no_o1_crossover
72,35,2.113,10.0,6.0565,7.8870000000000005,
11,65,0.0,0.494,0.247,0.494,
89,46,,,,,no_o2_crossover_in_bounds
27,20,,,,,no_o1_crossover
56,92,2.189,10.0,6.0945,7.811,
42,43,,,,,no_o2_crossover_in_bounds
35,48,0.0,0.013,0.0065,0.013,
32,64,0.0,0.39,0.195,0.39,
99,91,,,,,no_o1_crossover
77,35,0.0,0.349,0.1745,0.349,
84,77,1.437,10.0,5.7185,8.563,
96,69,,,,,no_o1_crossover
93,28,,,,,no_o1_crossover
49,29,0.0,0.462,0.231,0.462,
55,4,0.0,0.323,0.1615,0.323,
88,81,1.157,7.562,4.359500000000001,6.405,
8,85,,,,,no_o2_crossover_in_bounds
74,47,,,,,no_o1_crossover
57,91,,,,,no_o1_crossover
50,19,1.91,10.0,5.955,8.09,
52,67,,,,,no_o1_crossover
42,38,1.632,7.813,4.7225,6.181,
62,1,,,,,no_o1_crossover
36,68,,,,,no_o1_crossover
65,83,,,,,no_o1_crossover
81,13,,,,,no_o2_crossover_in_bounds
35,61,,,,,no_o2_crossover_in_bounds
23,68,,,,,no_o1_crossover
73,86,1.87,6.815,4.3425,4.945,
78,67,,,,,no_o2_crossover_in_bounds
63,35,,,,,no_o1_crossover
47,60,,,,,no_o2_crossover_in_bounds
82,12,0.0,0.353,0.1765,0.353,
15,87,0.0,0.381,0.1905,0.381,
61,46,,,,,no_o2_crossover_in_bounds
41,80,,,,,no_o1_crossover
3,64,0.0,0.374,0.187,0.374,
1,83,,,,,no_o2_crossover_in_bounds
